brand_id,brand_name_display,brand_name_normalized
BRAND_99317313efb7883566c3,B-Lact,b-lact
BRAND_43e531d662e44a0c98f5,Ceflex,ceflex
BRAND_52a4a36cb25916ba4389,Xenical,xenical
BRAND_b1f672b5bb4336d48f52,Carbotin,carbotin
BRAND_1541f435b957b99f7173,Carbplin,carbplin
BRAND_25c3223def25be6be983,Atrodix,atrodix
BRAND_04c72b323be8a40adb07,Carboplitin,carboplitin
BRAND_f75d2218715e854b2714,Cidianum,cidianum
BRAND_93c68f2cebcab420a872,Carbozaritine,carbozaritine
BRAND_c937caf67cd94683fc10,Dexplatin,dexplatin
BRAND_1972b700ec699748e3a5,Tamsudin,tamsudin
BRAND_312c789f92ce4991ece6,Tamsulon-XL,tamsulon-xl
BRAND_3b43e48861a62d3bbd64,Daryl,daryl
BRAND_0bda191563bcbd5dbef8,Ipravent,ipravent
BRAND_84245f64f5049b1c4e86,Biovent,biovent
BRAND_a7c82c3caefeea791045,Ipracare,ipracare
BRAND_932bd20fe344394cf3d6,Ipraneb,ipraneb
BRAND_59fe49dc91aec14e48c5,Ipraden,ipraden
BRAND_7a9b6c0d2bcabaf3d149,Iprafer,iprafer
BRAND_7c482f038d4fe70bf186,Brezu,brezu
BRAND_9f425337ac3b9a4b5ad3,Lucazt,lucazt
BRAND_0116438694ef4b3b600a,Leuragen,leuragen
BRAND_3d8bd970a2cfefadbabd,Montil,montil
BRAND_619a8952c395e15b3629,Telkazt,telkazt
BRAND_74ed0e56a4fa62eeb817,Monteraph,monteraph
BRAND_83a762fc887c330976d0,KOTELKAST,kotelkast
BRAND_b9868b7794c2662cab79,Zenkast,zenkast
BRAND_10cd68be80f5afe22054,Montti-S,montti-s
BRAND_87cf88a1da1b6530abaf,Dretacen,dretacen
BRAND_93499226caca78fe1e86,Zolevi,zolevi
BRAND_e173eb03769cfa9f9d27,Leiproneuron,leiproneuron
BRAND_3439210a2980f97593dc,Dolotral,dolotral
BRAND_bbbc0f5ef9a750928bd9,Sartan H-28.5,sartan h-28.5
BRAND_0b407351af6df6e80aae,Loaller,loaller
BRAND_575b763e722b9915da75,Appezinc,appezinc
BRAND_4ea9940698e258b2f6b6,IOBET,iobet
BRAND_3e72f0a0c92e28c17f88,Goutrol,goutrol
BRAND_9e2505fddbfaf666f2a4,Torotas,torotas
BRAND_ec81c7d2a09f909d59bf,Panziv,panziv
BRAND_fce258b3556cf49b4b94,Pantonix,pantonix
BRAND_bae14064dc94bc69219c,Pantolev,pantolev
BRAND_ecdf1e753669519bc6e8,Ketomax,ketomax
BRAND_73581a4682fae8fb1022,Olanpresor,olanpresor
BRAND_6beafa9070fd33f82dcf,Angel-50,angel-50
BRAND_0fc0948fdf39341fe504,Nicaright,nicaright
BRAND_5c7298d77d6e40740906,Cardilon,cardilon
BRAND_98717dc013f02041d322,Cardimed,cardimed
BRAND_bb6dccdfe57fd23c274a,Hycar,hycar
BRAND_c662d8856577b2c07c1c,Cyphos-1,cyphos-1
BRAND_d6b16ac6fbd5e730ada6,Glotoxan-1,glotoxan-1
BRAND_eb15087a84401a97ebef,Cytoace,cytoace
BRAND_69da0ad9c4543fe6a735,Cyclixine 1000,cyclixine 1000
BRAND_62d892ace98bd1edd5c7,Cyphocare,cyphocare
BRAND_7fb48be2f119162f925f,Sykloget,sykloget
BRAND_2370d40e20b9e062fda1,Selecap 400,selecap 400
BRAND_4f7cda037701ab1bca6b,Celbex 400,celbex 400
BRAND_d2f91dfeae8f541aeaf7,Capxibb-400,capxibb-400
BRAND_03d91192b43b405bb88f,Coxibwell,coxibwell
BRAND_9333fea74a23a9540511,Coxapill 400,coxapill 400
BRAND_ce6037867e54284d74df,Chlortazid,chlortazid
BRAND_e00757aecafc64f4b01c,KOTRAZID,kotrazid
BRAND_70a1a5560d12c5635539,Hydropel,hydropel
BRAND_d3b20680e2531b3f3c27,Hydromel,hydromel
BRAND_6945ffc7e6671cb3289a,Synthocin,synthocin
BRAND_5af4debd41d3d35aede4,Choledeo,choledeo
BRAND_b892a7eb443f83238c0b,Histamox,histamox
BRAND_93d0c310e84773e5d85f,Cladryl,cladryl
BRAND_bc364373b412781ff167,Cinnabloc,cinnabloc
BRAND_224c3f8c638c80409f18,Vercin,vercin
BRAND_ee09a6d3a2a4dffaba49,Vercure,vercure
BRAND_10b5020a49c816d86028,Lipidace,lipidace
BRAND_9ab69fc7580e564a6120,Fib-Col,fib-col
BRAND_b046ed8199d7b069f6ec,Lodicor,lodicor
BRAND_48ea3f1080d5ddf3be8c,Amlo Med-5,amlo med-5
BRAND_5ac7287e0fab0a50052d,Ferosul,ferosul
BRAND_17a6cbe7c92a4130f699,Aluminox,aluminox
BRAND_6092f8890a568c9afd0e,Reflaxid,reflaxid
BRAND_db4d4e09d7ba847c7dfb,Gastrocin,gastrocin
BRAND_f1e001dba0a3b21d8877,Gascosid,gascosid
BRAND_4eea0360297990629cd7,Aciflam,aciflam
BRAND_05f00f15cc79473fa5f6,Serlev,serlev
BRAND_1ab4b4609e398542ea9b,Esozole-Inj,esozole-inj
BRAND_c381e9310e57f9e8f2a1,Cyphos-500,cyphos-500
BRAND_0ea1db9b58cac00cebbe,Glotoxan-500,glotoxan-500
BRAND_b3c71a8491ea967ec2d9,Cyclixine 500,cyclixine 500
BRAND_cc2fa398058c52ddb576,Fuzfa,fuzfa
BRAND_99775b1394cf1afee954,Lipend 10,lipend 10
BRAND_5f936a96b77dd2c83eb0,Technostat-10,technostat-10
BRAND_37a777b22900e304419b,Eleventin 1000,eleventin 1000
BRAND_76d89fb4dc3ae541fcfc,Wilgiclav,wilgiclav
BRAND_f5057dbc44450453709f,Duoxiclav,duoxiclav
BRAND_3d8bbd3125dafd28fdde,AEROKIDS,aerokids
BRAND_6bb265e00b8af4842875,Rafonex 625,rafonex 625
BRAND_9922df7de154b39c7591,Finaplasia-1,finaplasia-1
BRAND_db02f20e1939becaf7fa,Dima,dima
BRAND_5ff440e3cf7f724e84da,HaiRestore,hairestore
BRAND_cfac7a6fa1746757162b,Disolv,disolv
BRAND_f81e86cd9a26a6b6658a,Amnotic,amnotic
BRAND_ba06fa6f34af8510ac50,Lefloxure,lefloxure
BRAND_e033a7e84380b83ee6af,Taxochem-100,taxochem-100
BRAND_f488aae87d323429726c,Triginal,triginal
BRAND_0975850e75f850ca7b03,Trimebet,trimebet
BRAND_d2aa2d2f650f632c5dfa,Trimedex,trimedex
BRAND_ca8a62f4ff076c0183a9,Oratrime,oratrime
BRAND_336ff27197845b527189,BDCaspo-70,bdcaspo-70
BRAND_d8c7da9016fff1bfe3c0,BDCaspo-50,bdcaspo-50
BRAND_9d90ff1e506475d9885b,Eleventin 625,eleventin 625
BRAND_bbce0bc08c3a7e8e5713,Geoxiclav,geoxiclav
BRAND_9a7c104255d16bb84952,Clavtri 625,clavtri 625
BRAND_d1015f4c4e8c361627c7,Lourclav,lourclav
BRAND_245be4c016ae271a4e1d,Westa 625,westa 625
BRAND_1460acc568514514eb5e,Eleventin 375,eleventin 375
BRAND_89c3709895d51eedc429,Janumet XR,janumet xr
BRAND_edf20eb76008b8bd3caf,Nacetyl 600,nacetyl 600
BRAND_be8efa3a351f15f9fa65,Ultreinac-600,ultreinac-600
BRAND_7fc61ff4e8500b0e01fc,Plenacyl 600,plenacyl 600
BRAND_2fd5cda665d2b371596a,Mucotyl,mucotyl
BRAND_24227c6a0ce82bb444f8,Amkoteine,amkoteine
BRAND_6bfda506408db0e641ea,C-Zett,c-zett
BRAND_5400a931629839319014,Mucoprime,mucoprime
BRAND_6a92f0727421228c1e4a,Naxcil-600,naxcil-600
BRAND_9fcea690281c1c28c2ea,Altocetyl,altocetyl
BRAND_045b5ac736423537a00d,Flucysteine 600,flucysteine 600
BRAND_ef9a30a7e0d2ffbd96f1,Gocetyl-600,gocetyl-600
BRAND_bafd34db5377dce2f284,Acetylseth,acetylseth
BRAND_e5b0aab99391417e2ccd,Aecys 600,aecys 600
BRAND_fbdd081e82875e0710e7,Mucosil,mucosil
BRAND_c697e6137823c01ef13b,Diacysteine 600,diacysteine 600
BRAND_a2b5d312af0560cb5cc8,Gomucil,gomucil
BRAND_c1d954ee9acc2137a6c6,Mucyphil,mucyphil
BRAND_a72e69ffba8889b21286,Flemisten,flemisten
BRAND_a5609d3ca321edd9ac4e,Acetyl-West,acetyl-west
BRAND_835df0c6fbd5aefb5cff,Axcestrine,axcestrine
BRAND_50519faf6eb3f870274f,Zaecys,zaecys
BRAND_8ae68809d2f8ba49cb8b,Meducil-A,meducil-a
BRAND_d7195264b94868bba563,Pluscysteine,pluscysteine
BRAND_d3819354abbf0b787bcb,Sucrol,sucrol
BRAND_8773de4aa0a1700a18bc,Headcolin-500,headcolin-500
BRAND_1d0b97121215f4f09849,Tandumin,tandumin
BRAND_4b6bf07ca9623fbc22bc,Cefuxcure,cefuxcure
BRAND_f43687cf1baa3434db1e,Xinatrene 250,xinatrene 250
BRAND_95a0f20f140ebc6f1064,Cefurex 250,cefurex 250
BRAND_8a9fdf64257e2a3f05a2,Educef-250,educef-250
BRAND_b8947b8f70f9c0fb287f,Ajenacef,ajenacef
BRAND_ceac76e85be24ed7e1bc,Zocef,zocef
BRAND_c13897bb66cca4a70bae,Ambicaine,ambicaine
BRAND_e2492845db78f2856857,Titacef DS,titacef ds
BRAND_3f544e125e89f7a32631,Zenxime,zenxime
BRAND_e8413f46c76aa3610d8d,Roxicef S125,roxicef s125
BRAND_ed56acafa5c3f94f3534,Dutasia 0.5,dutasia 0.5
BRAND_ea206c10d9ec5d6348a9,Oncomes,oncomes
BRAND_d2761314bd0247462aec,Folex,folex
BRAND_35a827f8db7b7e1d20af,Bactacin,bactacin
BRAND_e69b87abc1af88e04dfd,UNAMAX,unamax
BRAND_b7df99a1eb6cd8980826,Sulvacil,sulvacil
BRAND_ecdbbfa6949570b73c56,KLIX,klix
BRAND_273dd1f7f2d50b5276c2,CEFSTAL-500,cefstal-500
BRAND_42de41f3cb40409f71f0,2-Gen SCP,2-gen scp
BRAND_2cd9145f479e54bfa09f,CEFUFARM,cefufarm
BRAND_71231238b93dec528fb0,Beclex-IV,beclex-iv
BRAND_76e957ac42f250161771,Bicarevitz,bicarevitz
BRAND_23464b7a8bcd5afe82ca,Vitlex,vitlex
BRAND_761aabd21531448d0913,Trivitplex,trivitplex
BRAND_e6c23b1c33206e45e63c,Dia-Bplex,dia-bplex
BRAND_2a3b94ec73567769f11e,Ambinerv,ambinerv
BRAND_83f42cdc8f11873fa416,Nervicore,nervicore
BRAND_7b996da7840df9617825,Circom B-Plus IV,circom b-plus iv
BRAND_eab1b0fb463e6e2ab1cc,Vibicomp,vibicomp
BRAND_e0655bcbce8952bead25,Dyvit-B,dyvit-b
BRAND_b953c7ccc23761788f95,Go-Bplex,go-bplex
BRAND_a80efa91e208e6c14670,Trexyvit,trexyvit
BRAND_c88d444c942a30152629,Zolbach,zolbach
BRAND_336840ac38b6794d5ea1,Cotrid,cotrid
BRAND_725f2278f87a1e88dfad,Sorbance-10,sorbance-10
BRAND_d5d7c5fca6316b2512b9,Fenamic 500,fenamic 500
BRAND_b3f623c3d400591fd427,Fedpain,fedpain
BRAND_6019e748d67d2cbbca65,CEFTAZIGEN,ceftazigen
BRAND_141d5370ca790852b233,TamoxiIon,tamoxiion
BRAND_4d07f93598c8b722dcfc,Celobic 50,celobic 50
BRAND_4d075d562e893c1383cf,Bicamid 50,bicamid 50
BRAND_83e7eef5633924f0e9c2,Azimor,azimor
BRAND_7c5296fbb27b6653d110,Valzith,valzith
BRAND_a4ee1b3992c6c999cd85,Aezith,aezith
BRAND_cea31e316fd1a3f90931,Azicare,azicare
BRAND_f0255709a827f11edaa1,Azilo,azilo
BRAND_e67fe530a683d7f1f4c6,Aziv-500,aziv-500
BRAND_fdeaaa9bc2ba36e474ea,Aziro-500,aziro-500
BRAND_7ecaede5c4e9308fb5dc,Azithva,azithva
BRAND_1dd437094035fccf8926,Azmicin,azmicin
BRAND_ce715ee140680b2082bc,Aziken,aziken
BRAND_d996d627253e6cfe8988,Azimit,azimit
BRAND_dbf9205e206828229107,Azivid-500,azivid-500
BRAND_f61b6c27c895fcfd1e52,Xora,xora
BRAND_1798b1a832895cbd28d8,Azithrocirc,azithrocirc
BRAND_882cb4b0c6a312ae8b48,Ztab 500,ztab 500
BRAND_914ebc662bf02988e30c,Zithrotech,zithrotech
BRAND_a7f53ce3d2e669f7464c,Esorance-20,esorance-20
BRAND_c5559309135377762401,Lewizine,lewizine
BRAND_0a16e79f0f6726ccbc92,Selergy,selergy
BRAND_ef738d3913deaccd26bb,Endclav-375,endclav-375
BRAND_57359418df07ca39009a,Maxlavco,maxlavco
BRAND_1d5d8fb3ca7cbb6477c0,Endclav-625,endclav-625
BRAND_5a0aea914813b100596e,Izzobrex,izzobrex
BRAND_19fa9e88bb0adc03e35f,Clavoxtin,clavoxtin
BRAND_86cc452e681f2004eee6,Infeclav,infeclav
BRAND_9ce2e61f7c0a257e185e,Maxlavco 625,maxlavco 625
BRAND_c1682e9a56ea66d446bd,Claverob,claverob
BRAND_6e7c7fd018d234bfcdde,Wellmox 625,wellmox 625
BRAND_9d04524e799936e665e5,Clavifront,clavifront
BRAND_27565bb5838b104ed5c3,Zelin,zelin
BRAND_f3a25e47c45503e283d1,Zads,zads
BRAND_ecae739fcea92d115235,Cetaz,cetaz
BRAND_cd2f39618c01e9449c13,LEUCOWEL,leucowel
BRAND_78d7b25e959624613893,FOLCACIUM,folcacium
BRAND_21319e0bd8abe6d9726e,CA FOLIXIL,ca folixil
BRAND_0519423ff8a8d19f14f3,Leucovolex,leucovolex
BRAND_28a8e4e2ed8ec7ff92a8,Flutiright,flutiright
BRAND_5916ef031b73781e17cd,Medpresin,medpresin
BRAND_64d4648815999a304de9,Medcortin,medcortin
BRAND_dfbd3cf49174c29e8c54,Meton,meton
BRAND_742186c1196b44bc5c8e,Predsar,predsar
BRAND_623266cde59d0e14ced4,Predmore,predmore
BRAND_0bf449ed3a6194200399,Zelpred-K,zelpred-k
BRAND_5f1e5272aa58cce0332b,Predmet,predmet
BRAND_fc1fbded5b07e1b46c27,Laxedil,laxedil
BRAND_4ca1e0bfee0d1b4fdc5f,Consilose,consilose
BRAND_6745e03ade55457a4f67,Megalax,megalax
BRAND_8d9654176b9722a075fd,Levofar,levofar
BRAND_a381ff25d9cb18c97d55,Lquin,lquin
BRAND_785e86a94176fc1c1448,Teralev,teralev
BRAND_1bdc1d0c4bbc2dc1db94,Tamoxilon,tamoxilon
BRAND_af27fea9c5f111f21f9a,Kardia,kardia
BRAND_6bcdf751ad7899a7f952,Micor,micor
BRAND_72df5be09c19b2009ec5,Telmidis-40,telmidis-40
BRAND_074b795993e55b3e9118,Micargen,micargen
BRAND_354e8fc6d957a5a5211b,Curatel,curatel
BRAND_e00473c169f6c3b91dfe,Telzel,telzel
BRAND_63f90039fb698dc596fb,Cefuvin,cefuvin
BRAND_63071cce6ee23ba3fafa,Roxicef S250,roxicef s250
BRAND_620196f1a3d1351df55e,J-Xime,j-xime
BRAND_1eae2815bc8d2f2edb01,Hemofar,hemofar
BRAND_b3524f99fd98886d068d,Curaclot,curaclot
BRAND_45e22512289055021af2,Tranz,tranz
BRAND_edc3308b01fe6726684e,Esopragan-20,esopragan-20
BRAND_1bef6099b4cbc610d2ee,Cigrel-75,cigrel-75
BRAND_b33dc6119366cefa170f,Kotirzin,kotirzin
BRAND_63a599d2fd4bf210a18b,CetiCure,ceticure
BRAND_025be1c6936fc33c90cd,Sykoquit-25,sykoquit-25
BRAND_6e7b90cfac4a13bfacdd,Sykoquit-200,sykoquit-200
BRAND_a18570cb3f1a84451dd9,Moxiflox,moxiflox
BRAND_396de90ecdd6b1418c8c,Folium Fe,folium fe
BRAND_53c7f17d4468dfa957bb,Cloxid,cloxid
BRAND_0d950630786d586a9abe,Oxcil,oxcil
BRAND_82217009c4a838431277,Thromboran,thromboran
BRAND_b4013c33ea4408764ee9,Bactacin 750,bactacin 750
BRAND_6316275c51249e160260,CELERMIN,celermin
BRAND_8f912d472affbcc71571,Aroflo-250,aroflo-250
BRAND_48eecf6ba7b32d87b82a,AROFLO-125,aroflo-125
BRAND_26773bef5013c4c17b72,Fusedex,fusedex
BRAND_45dc08bcd13896a89d12,Moxatrim,moxatrim
BRAND_122e6f61f6e6290ebfe3,Difenamin,difenamin
BRAND_528488dd4866a7fd1e22,Oradol,oradol
BRAND_2d31b294c4b3a7276c3a,Ketadol,ketadol
BRAND_20f64185ab10a6019526,Sorolac,sorolac
BRAND_2b1df6a708f74733966b,AROFLO-50,aroflo-50
BRAND_bff2b3fe6157a38280ce,Sensocain,sensocain
BRAND_715718b99f78f5fe3d48,Sensocain Spinal 0.5% Heavy,sensocain spinal 0.5% heavy
BRAND_155f6bc0a36081a7ffe3,Bronchosar,bronchosar
BRAND_02bb17b4e1f06b7649c3,Bronchoson,bronchoson
BRAND_8f4c02b6cfbc7d96b6cc,LOSA-AM,losa-am
BRAND_0a1f81b1a11ace54758d,Irnocel,irnocel
BRAND_458352720d868bb7231d,Ridil-50,ridil-50
BRAND_0cab73b4d3a3239b5839,Dynatram,dynatram
BRAND_90d502e9e109f37cd823,Biopyrex-01,biopyrex-01
BRAND_699938200597d723900b,Meditram,meditram
BRAND_75479a98605f5fa85928,Pilltram,pilltram
BRAND_f4989872c870adc7a050,Losagan-50,losagan-50
BRAND_80751648571cf026154f,Losabloc,losabloc
BRAND_ca4cb1217873ee017d24,Zilzart-S,zilzart-s
BRAND_6cf0c3dfb919c6d44c67,Acipro,acipro
BRAND_aa0c12e9a7bb61c323ad,Aecipro,aecipro
BRAND_877f64ed9cef513433bf,Go-Flox,go-flox
BRAND_7f6124d8dad1ca1e0fb7,Ciprovest,ciprovest
BRAND_aa58e6220fb383f2a7bb,Ciprosave,ciprosave
BRAND_bd224cd8dff5534453ab,Acresil 300,acresil 300
BRAND_bee70d0e9e0a0b653a85,Potecin,potecin
BRAND_928b6a076ea7532696d6,Climaxin,climaxin
BRAND_5601916e078b1f51d219,Dalamed,dalamed
BRAND_36418311a61eebe579f8,Antizoal,antizoal
BRAND_2aa1cdb9f28ceca3eed4,Mordole,mordole
BRAND_e784c703548d945de6f1,Dynazole,dynazole
BRAND_f5adafe295cd911fc12d,Medicazol,medicazol
BRAND_89c781efa83b0dfb4484,Metrocare,metrocare
BRAND_a72367942e5beb1ad61b,Retazol,retazol
BRAND_c62b3c8f1c9891cb289d,Metrosave,metrosave
BRAND_22f0bac2d27ecca11188,Metrovia,metrovia
BRAND_c1c3b3c918bc3e5eeec9,CEFORE,cefore
BRAND_38d7ce076a5ac6b4d5a8,GENXONE,genxone
BRAND_9b09a2506234e811c7d1,TRIAX-1,triax-1
BRAND_05709a544fe2550e5112,CEPHTRIN,cephtrin
BRAND_ca0045c965c2e0f956a0,TRIAFORE,triafore
BRAND_5c48b54bab100f014f0d,Olanfar,olanfar
BRAND_c97ff0bf30abfba6a87f,Olanzin,olanzin
BRAND_1b6142c3700279ec7496,Olamedix,olamedix
BRAND_1aba77e5a6a217dd00eb,Olandus ODT 10,olandus odt 10
BRAND_fa3ea4048b96b93e0fb5,Zenia-10,zenia-10
BRAND_19c892e50f843d8d2cd0,Psydex,psydex
BRAND_69e70516780d7dc79631,Olanzgrand,olanzgrand
BRAND_84d880c3566500f1da4b,Olandus ODT 5,olandus odt 5
BRAND_25f60614d38d76fc710e,Olanzgrand 5,olanzgrand 5
BRAND_bcfdb88a97b6afbcb862,Doparine,doparine
BRAND_5c1dd8e2dcef850f9c07,Dopamaine,dopamaine
BRAND_50cee556a270d941496d,Metamet,metamet
BRAND_4012df2bbac12d7b3753,Xyclovirax Forte,xyclovirax forte
BRAND_a0451fd1064291c95985,Axivir,axivir
BRAND_390372c9c22b331ffc7d,Siglaton 300 Plus,siglaton 300 plus
BRAND_6821305024a2eff98e49,Nicee-Vit,nicee-vit
BRAND_56dca9f8d3c3bc6764c8,GLYCINORM MR-30,glycinorm mr-30
BRAND_5c52f7e3318d67424a9e,XBloc-30 MR,xbloc-30 mr
BRAND_184c6fb5f527d622a848,Nyszac,nyszac
BRAND_c34e6344ebc359679d51,Corfex 125,corfex 125
BRAND_045a2135f7ef44c4d612,Roxime 500,roxime 500
BRAND_892c35adf2f5f8afd9a8,Cabxime T,cabxime t
BRAND_a9040149d9698ae579d7,Ardixtor,ardixtor
BRAND_a813fc73be2a4e2a7d1c,Etorex-120,etorex-120
BRAND_753b8ffc51860b9292b8,Coxate 120,coxate 120
BRAND_96bd29fc04a260fbc9a1,Albez,albez
BRAND_f872e94e76de76fec6bf,Zomithel,zomithel
BRAND_35ae2ce3c48a8e32a32b,Azendole,azendole
BRAND_440ad99e300678b2eea5,Heliproz,heliproz
BRAND_18b2157ecd114814ea17,Avazol,avazol
BRAND_0d1afdc71b745d4568d5,Albendix,albendix
BRAND_84eb76e7f588b03afe69,Zolebend,zolebend
BRAND_cecc7a503c904fe71eb2,Kogzib-90,kogzib-90
BRAND_90f5de0d5c9d078af71d,Kogzib-120,kogzib-120
BRAND_e85ba58ebe8193fd6128,Arbix,arbix
BRAND_b83e608d639b5c36a9f8,Rilaxia,rilaxia
BRAND_b2ba52b06121c275d7d5,Flamacox,flamacox
BRAND_d840837aba01b79cee38,Bixocot 120,bixocot 120
BRAND_33fdb3619130ce12d0da,K-Tori,k-tori
BRAND_1ffaacbd4bd047ce8b6d,Dylax,dylax
BRAND_d7b42797c077af8d59c4,Siglaton,siglaton
BRAND_8dba2e59214fefe7bd38,Levonol-500,levonol-500
BRAND_8c7580ddbbe511dad3f3,Floxatech,floxatech
BRAND_8cbe10cba6b5a19fc9c6,Timostal,timostal
BRAND_0e8068994da35c8fcab3,Isupres,isupres
BRAND_58674aaac37578994f08,Optaluz,optaluz
BRAND_b7ff41ba96354c8a08c4,Elevex,elevex
BRAND_c6674991ca72b5e4b7d9,Timol-P,timol-p
BRAND_8e4d692a592bd924f21b,Agua Tim,agua tim
BRAND_03a5c023978b152720d9,Zidaxim-150,zidaxim-150
BRAND_3dce0d988a56c3c1a9af,Cinzitab,cinzitab
BRAND_4c400586a9867945a040,Celexib,celexib
BRAND_50dbb718fa05ebf331d0,Tumocin-15,tumocin-15
BRAND_2dab9aeb10dfd7a2161c,Zidaxim 300,zidaxim 300
BRAND_3ba336c098f8c7e59ba4,NEOMIB,neomib
BRAND_860a082e0727c6833371,BETOZOMIB,betozomib
BRAND_8de58e3dd58bd4211876,ZYOCADE,zyocade
BRAND_2e43ef0b3660b7cdfde2,BORTOZEB,bortozeb
BRAND_8a9e843691ef032135c0,BORTEGET,borteget
BRAND_bdf3355bc7904fd6d224,Tapipzo 2.25,tapipzo 2.25
BRAND_a40904f5d708d9e7c938,Syprolyd 2.25,syprolyd 2.25
BRAND_7ead4f3d268c435e8558,Pitzomac,pitzomac
BRAND_593ea5ddb38b58375a5f,Akudiva-125 ER,akudiva-125 er
BRAND_4a9d3faaec8f606e3aaa,Zefifarm,zefifarm
BRAND_938420edbd81fc00f759,Cexime,cexime
BRAND_a445bf8e6e0447c2cb46,Maedix,maedix
BRAND_3a2d8f36e2664ac975c1,Refixime-DS,refixime-ds
BRAND_6c0f53163ba4b206610c,Argifix,argifix
BRAND_15a3d68748a0a8bae4cf,Elvofix,elvofix
BRAND_846c44cf6ee18cd0576e,Z-Fix,z-fix
BRAND_0756fe854c5c623161d7,Typhofix-Ds,typhofix-ds
BRAND_43f2205bc7a792facd33,Dyruxim-100,dyruxim-100
BRAND_676dd049ae1020f8f89d,Beraxime-DS,beraxime-ds
BRAND_766e9c259a2fedca32cc,Comfixime,comfixime
BRAND_108a331242b4c0578b58,Flexime,flexime
BRAND_3808acd6547f368872ce,Rexmecef,rexmecef
BRAND_27379e04790a064bd520,Trinifix,trinifix
BRAND_11997638a5228e7a62f2,Robetrix,robetrix
BRAND_d2f68ba2c032e7aa95bc,Neocefixim,neocefixim
BRAND_97aa2f695c5e2b2ae874,Amkoxi,amkoxi
BRAND_c42b99f9e137252d6444,Katryx,katryx
BRAND_43309c482efe8d6d8bfe,Asmamed Plus,asmamed plus
BRAND_9446e859de95493596af,VN2 Plus,vn2 plus
BRAND_dc4aaf2a791e51f9ac79,Renoket,renoket
BRAND_442f0dea43ead462c221,Selex,selex
BRAND_4163a5b2e290b6412d34,Chemoflura,chemoflura
BRAND_524bba0b49b137961b2f,Fluorouxil,fluorouxil
BRAND_4276c7f7f07f04fa152c,Caboo 450,caboo 450
BRAND_865ed06dcd20faeeda03,Caboo 150,caboo 150
BRAND_a2f68bdde245a18d0e0a,Temsol 200,temsol 200
BRAND_75f221285c987cf6f109,Nacetyl 400,nacetyl 400
BRAND_a046b571fe538d92a516,Spegic Forte,spegic forte
BRAND_e8011e4e013c48c45434,Gopain,gopain
BRAND_e9cd996704cd82980e62,Meno-Vita,meno-vita
BRAND_291786898305581560ee,Medione,medione
BRAND_665676c9ee5efb06f09b,Maxifer,maxifer
BRAND_d7b7a2f1077280eb2e8c,Neo-Drin,neo-drin
BRAND_915d00aeeb43d96913c2,Pronas,pronas
BRAND_fb1568e829020bba3c5b,Ifo-Cell,ifo-cell
BRAND_ec6bf6869a8ca9684518,Ifos,ifos
BRAND_247b82818b76f4a331e9,Melanov MR 30,melanov mr 30
BRAND_f9ed06e9551539f40acd,Cetrigna,cetrigna
BRAND_4fd994ef4863a7bac11b,Alergiquit,alergiquit
BRAND_00be472b811264430627,Thiosol,thiosol
BRAND_286170c4f867c6667e83,Glime-M4,glime-m4
BRAND_29cc54698cb92f81de1b,Siclav,siclav
BRAND_05c8f7f47a42bb2a28f7,Nedzadin,nedzadin
BRAND_3a4d5c2b96566b6c4d81,Nystrin,nystrin
BRAND_12b5b0e62c01413f5e3b,Metrovin,metrovin
BRAND_314b6d3e735fdf699e1e,NICOZOLE,nicozole
BRAND_7d6c0f265a6007e274f9,Fentin,fentin
BRAND_77865a910ed39f5167a3,One -Dextin,one -dextin
BRAND_ed4771b3e3a8fe6f0a67,ZO,zo
BRAND_9f504f9c74f295ea5f0b,OCUDOR,ocudor
BRAND_78b8aa1e92bacb12e8a7,SANIROM 1000,sanirom 1000
BRAND_cc95b48c4d8633632aa6,Bloxid,bloxid
BRAND_c228cd4920e3440e000b,Chlonicol,chlonicol
BRAND_007fef849bc0035193a1,Sriphen-100,sriphen-100
BRAND_2b684ea1266749e0e352,Sitiphen-100,sitiphen-100
BRAND_8a8eafa8d73dd25a3363,One-Dextin,one-dextin
BRAND_f90e57f6d27c2d8f27db,PERABACT 1000,perabact 1000
BRAND_7adbd26c03cc43161239,Megapime,megapime
BRAND_387a471a7ccffa6c2a86,Zilano 5 ODT,zilano 5 odt
BRAND_fd1e0e56ae745891d6da,Lupilan,lupilan
BRAND_90bacf04a95bedcef1ba,Klix Teens,klix teens
BRAND_1b5566be96a4ea2e0507,Dystatin,dystatin
BRAND_d7dbe16dce524285034c,Saatin 10,saatin 10
BRAND_944b07d7e439d0286b76,BEVON-C,bevon-c
BRAND_603b3654e6cb94dbc797,Vincee Plus,vincee plus
BRAND_a17b19d04342357d5412,Inten SEC,inten sec
BRAND_a2861d1611fac304072d,Flazole,flazole
BRAND_d9f53453d9f5f8c76ae1,Q-Zol,q-zol
BRAND_b86a7b748394bbbd9fc3,Rapeed,rapeed
BRAND_7346e4d3794e8319af29,Kefezy,kefezy
BRAND_bcb899db8eff920dadc6,Zengram,zengram
BRAND_3c9b6b7ede62d1d5d5d5,Triaxin,triaxin
BRAND_c514a2b014a2dc41a39c,Cefosenz,cefosenz
BRAND_6e2eb08179da0a74d499,Coxtin,coxtin
BRAND_64ad59aad1d88b5b91a7,Foxsenz,foxsenz
BRAND_7666158fb0201db8601a,Cefohab,cefohab
