formulation_id,generic_name_display,generic_name_normalized,ingredient_count,component_split_method
FORM_e024dcf899ea5479f8d0,Rizatriptan (as Benzoate),rizatriptan (as benzoate),1,single
FORM_a62b5a9bccab84b171cc,Telmisartan + Amlodipine(as besilate),telmisartan + amlodipine(as besilate),2,explicit_plus
FORM_367a6adb2a254990adf4,Finerenone,finerenone,1,single
FORM_2444ae5c86adf7cec65e,Beclometasone diproprionate + dihydrate Glycopyrronium bromide.,beclometasone diproprionate + dihydrate glycopyrronium bromide.,2,explicit_plus
FORM_f8f5717419c8c1f87aeb,Cyclophosphamide,cyclophosphamide,1,single
FORM_8f28c32825b041194273,Netarsudil (as mesylate) + Latanoprost,netarsudil (as mesylate) + latanoprost,2,explicit_plus
FORM_7dc8d98aa7cea82a7aa6,Iron Sucrose (as Ferric Hydroxide Sucrose Complex),iron sucrose (as ferric hydroxide sucrose complex),1,single
FORM_c1ec464e314314b56366,Ketorolac Tromethamine,ketorolac tromethamine,1,single
FORM_7df0ca48f4c6f901162d,Nystatin,nystatin,1,single
FORM_5ca64af05d7dc17328b8,Multivitamins + Minerals + DHA + EPA,multivitamins + minerals + dha + epa,4,explicit_plus
FORM_8f40246585685df74a95,Sonidegib (as phosphate),sonidegib (as phosphate),1,single
FORM_d6c3640a886bb7e75cce,Co Amoxiclav,co amoxiclav,1,single
FORM_9b3ee68027e960968840,Levosalbutamol (as tartrate),levosalbutamol (as tartrate),1,single
FORM_06beaadec43f216bc0cb,Asciminib (as hydrochloride),asciminib (as hydrochloride),1,single
FORM_440ff48ba1649c1c63ae,Dapsone,dapsone,1,single
FORM_0c718aeb1247aec5c5d3,Tegafur Gimeracil + Oteracil potassium,tegafur gimeracil + oteracil potassium,2,explicit_plus
FORM_437b80db901d212e9c6c,Tegafur Gimeracil Oteracil potassium,tegafur gimeracil oteracil potassium,1,single
FORM_05bdc39203a621517784,Benzydamine Hydrochloride + Chlorhexidine Digluconate,benzydamine hydrochloride + chlorhexidine digluconate,2,explicit_plus
FORM_a8541313d94d15172fd6,Benzydamine Hydrochloride + Digluconate,benzydamine hydrochloride + digluconate,2,explicit_plus
FORM_ce8ec9fdde1df6ff1827,Benzydamine Digluconate Hydrochloride + Chlorhexidine,benzydamine digluconate hydrochloride + chlorhexidine,2,explicit_plus
FORM_36115478875241c6fb63,Iron Zinc+ Folic acid,iron zinc+ folic acid,2,explicit_plus
FORM_230da3d2e2e6fd3d9caf,Ascorbic Acid + Zinc+ Cholecalciferol (Vitamiu D3),ascorbic acid + zinc+ cholecalciferol (vitamiu d3),3,explicit_plus
FORM_e9ac7592a3199f19998e,Entrectinib,entrectinib,1,single
FORM_540bfcb20ec00d968196,Entrectinib nib,entrectinib nib,1,single
FORM_9a510a19140c3ca81776,Cariprazine (as hydrochloride),cariprazine (as hydrochloride),1,single
FORM_c1aca830c16c1b9c99f1,Paracetamol + Ibuprofen (as sodium dihydrate),paracetamol + ibuprofen (as sodium dihydrate),2,explicit_plus
FORM_82f02b0404751cd8a279,Doxylamine Succinate + Pyridoxine Hydrochloride,doxylamine succinate + pyridoxine hydrochloride,2,explicit_plus
FORM_040a9514786caa5fd139,Eslicarbazepine (as acetate),eslicarbazepine (as acetate),1,single
FORM_6292f270df72338d805d,Pentosan Polysulfate Sodium,pentosan polysulfate sodium,1,single
FORM_3ad6503be21c97ada43b,Dolutegravir (as sodium) + Lamivudine + Tenofovir Disoproxil (as fumarate),dolutegravir (as sodium) + lamivudine + tenofovir disoproxil (as fumarate),3,explicit_plus
FORM_85491c8d8914b6afd993,Retinol Palmitate (Vitamin A) + Ascorbic (Vitamin C) + dl-a-Tocopheryl acetate (Vitamin E) + Pyridoxine (Vitamin B6) + Zinc,retinol palmitate (vitamin a) + ascorbic (vitamin c) + dl-a-tocopheryl acetate (vitamin e) + pyridoxine (vitamin b6) + zinc,5,explicit_plus
FORM_6e7872467bee6de3edee,ultivitamins + Minerals,ultivitamins + minerals,2,explicit_plus
FORM_182b4f4cff310b5fb2b5,Hexetidine,hexetidine,1,single
FORM_5ab05e67a4d439ec989d,Mycophenolic acid (as Mycophenolate sodium),mycophenolic acid (as mycophenolate sodium),1,single
FORM_ad5ea611c459a4fa07ab,Nirmatrelvir + Ritonavir,nirmatrelvir + ritonavir,2,explicit_plus
FORM_ab2179083759d3d78493,Vortioxetine (as hydrobromide),vortioxetine (as hydrobromide),1,single
FORM_5b57c454a0b4f5da614e,Sterile Water for Injection.,sterile water for injection.,1,single
FORM_d128ced7d3073d779672,Irinotecan hydrochloride (as trihydrate),irinotecan hydrochloride (as trihydrate),1,single
FORM_6b31c8822e88155d8244,Norepinephrine (as bitartrate monohydrate),norepinephrine (as bitartrate monohydrate),1,single
FORM_51328e78d6d69fa16d73,Valsartan + Amlodipine (as besylate) + Hydrochlorothiazide,valsartan + amlodipine (as besylate) + hydrochlorothiazide,3,explicit_plus
FORM_e21d94db5a2375506d58,Valsartan Amlodipine (as besylate) + Hydrochlorothiazide,valsartan amlodipine (as besylate) + hydrochlorothiazide,2,explicit_plus
FORM_4fd530c38e935a85cea9,Glucose + Amino Acids + Electrolytes + Lipids.,glucose + amino acids + electrolytes + lipids.,4,explicit_plus
FORM_2505b7600e5e0dff08ea,Hydroxyethyl Starch 200/0.5 Sodium Chloride.,hydroxyethyl starch 200/0.5 sodium chloride.,2,explicit_slash
FORM_f1ee10c5b8c2b3f5d285,Hydroxyethyl Starch 130/0.4+ Sodium Chloride,hydroxyethyl starch 130/0.4+ sodium chloride,2,explicit_plus
FORM_e02e17bb8cedd400813e,Sterile Water for Irrigation.,sterile water for irrigation.,1,single
FORM_15aeda2a6a22dd413964,Milrinone (as lactate),milrinone (as lactate),1,single
FORM_54f88fe6d26e35ce88df,Norepinephrine,norepinephrine,1,single
FORM_dde99209b83992607a8a,Sitagliptin (as hydrochloride monohydrate),sitagliptin (as hydrochloride monohydrate),1,single
FORM_1a59591c060c4bd8fe34,Tranexamic Acid.,tranexamic acid.,1,single
FORM_07ec1daa81f28bb7831e,Bosentan (as monohydrate),bosentan (as monohydrate),1,single
FORM_0e4e2399fb5adfa4dbbf,Lidocaine hydrochloride + Epinephrine.,lidocaine hydrochloride + epinephrine.,2,explicit_plus
FORM_12960a3721f887d12a8d,Atogepant,atogepant,1,single
FORM_90a7ba3c53bb4e91c829,Loperamide + Simethicone,loperamide + simethicone,2,explicit_plus
FORM_bec383409f6bc90b3825,Flucloxacillin,flucloxacillin,1,single
FORM_86da901376b2540d6d17,Dexmedetomidine,dexmedetomidine,1,single
FORM_0312aa69cdb451d08018,Multivitamins + Minerals + Amino Acids.,multivitamins + minerals + amino acids.,3,explicit_plus
FORM_30505273bb9385290907,Betamethasone Dipropionate,betamethasone dipropionate,1,single
FORM_a7e99e27f954430bf0cb,Glutathione (as sodium),glutathione (as sodium),1,single
FORM_b6699b7f21cc9e8dba54,Ceftazidime (as pentahydrate with sodium carbonate),ceftazidime (as pentahydrate with sodium carbonate),1,single
FORM_e8c65bc0093b13963b18,Ceftazidime (as pentahydrate) with sodium carbonate,ceftazidime (as pentahydrate) with sodium carbonate,1,single
FORM_788607e4619b23308ce0,Gemigliptin (as tartrate sesquihydrate) + Metformin hydrochloride,gemigliptin (as tartrate sesquihydrate) + metformin hydrochloride,2,explicit_plus
FORM_985bd334f22a5d75f202,Metoprolol tartrate + Ivabradine (as hydrochloride),metoprolol tartrate + ivabradine (as hydrochloride),2,explicit_plus
FORM_f4def0c6ee0e3559290c,Betamethasone (as dipropionate) + Betamethasone (as) sodium phosphate),betamethasone (as dipropionate) + betamethasone (as) sodium phosphate),2,explicit_plus
FORM_3fccf7a7414174806eb9,Montelukast (as dihydrochloride as sodium),montelukast (as dihydrochloride as sodium),1,single
FORM_7eb5c03981cdc52f03c0,Amlodipine (as besilate) + Valsartan + Rosuvastatin (as calcium),amlodipine (as besilate) + valsartan + rosuvastatin (as calcium),3,explicit_plus
FORM_7af7905d08550a6a3ee5,Ampicillin (as sodium) + Sulbactam (as sodium) + Sulbactam (as sodium),ampicillin (as sodium) + sulbactam (as sodium) + sulbactam (as sodium),3,explicit_plus
FORM_779a613b3e0a0956fa5f,Menthol,menthol,1,single
FORM_11354cc41baf054f84be,Lenvatinib (as mesylate),lenvatinib (as mesylate),1,single
FORM_d507d67cacb733898a4e,Ceftriaxone (as sodium)+ Sulbactam (as sodium),ceftriaxone (as sodium)+ sulbactam (as sodium),2,explicit_plus
FORM_c7e2558a3cd32f5fc8c6,Acotiamide hydrochloride hydrate,acotiamide hydrochloride hydrate,1,single
FORM_5a4718bcbb103bd42046,Articaine hydrochloride + Epinephrine (as bitartrate) (FOR EXPORT USE ONLY),articaine hydrochloride + epinephrine (as bitartrate) (for export use only),2,explicit_plus
FORM_8c1fac7fb0c32615ab89,Losartan potassium + Rosuvastatin (as calcium) Amlodipine (as camsilate),losartan potassium + rosuvastatin (as calcium) amlodipine (as camsilate),2,explicit_plus
FORM_203784042e203341b901,Losartan potassium + Rosuvastatin (as calcium) + Amlodipine (as camsilate),losartan potassium + rosuvastatin (as calcium) + amlodipine (as camsilate),3,explicit_plus
FORM_5a6ee94bd712f46cc029,Betamethasone (as Dipropionate) + Gentamicin (as Sulfate),betamethasone (as dipropionate) + gentamicin (as sulfate),2,explicit_plus
FORM_5ff23f4f78ff501b0587,Clotrimazole + Beclometasone dipropionate + Gentamicin (as sulfate),clotrimazole + beclometasone dipropionate + gentamicin (as sulfate),3,explicit_plus
FORM_7f2e712fd26b36c5ca37,Lenalidomide.,lenalidomide.,1,single
FORM_01afcd13b31c16375055,Deoxycholic acid,deoxycholic acid,1,single
FORM_62e07154d5508819b5c8,Tobramycin (as sulfate) + Dexamethasone (as sodium. phosphate),tobramycin (as sulfate) + dexamethasone (as sodium. phosphate),2,explicit_plus
FORM_ee8fd2af18de294d7387,Sugammadex,sugammadex,1,single
FORM_6ebb9045342d95824369,Dotinurad,dotinurad,1,single
FORM_cb224dcfd8a5cf88e16d,Enavogliflozin,enavogliflozin,1,single
FORM_020913861cc2c50e1762,Indigo carmine,indigo carmine,1,single
FORM_d516fb3eb7e21fa3da7e,Capivasertib,capivasertib,1,single
FORM_ec16f6c570ce8116b373,Multivitamins + Lysine + Iron + Buclizine,multivitamins + lysine + iron + buclizine,4,explicit_plus
FORM_fb8349206163fc4744dc,Cetirizine,cetirizine,1,single
FORM_78d7fa1fa2c1fa99ebd2,Silymarin + Multivitamins,silymarin + multivitamins,2,explicit_plus
FORM_b6f6db3878e818b7af4c,Mirabegron,mirabegron,1,single
FORM_1d3285a06161173baab8,Iron + Vitamins,iron + vitamins,2,explicit_plus
FORM_69a3861e863720f713e5,Paracetamol + Thiamine Mononitrate (Vitamin B1) + Pyridoxine Hydrochloride Cyanocobalamin (Vitamin B12),paracetamol + thiamine mononitrate (vitamin b1) + pyridoxine hydrochloride cyanocobalamin (vitamin b12),3,explicit_plus
FORM_b5d4dcf038fcba90e4f0,Selumetinib sulfate,selumetinib sulfate,1,single
FORM_8747b009fe6cfc95a432,Dapagliflozin (as propanediol monohydrate) + Sitagliptin (as phosphate monohydrate),dapagliflozin (as propanediol monohydrate) + sitagliptin (as phosphate monohydrate),2,explicit_plus
FORM_a39bb314cb9e081f9d83,Gemigliptin (as tartrate sesquihydrate) + Dapagliflozin,gemigliptin (as tartrate sesquihydrate) + dapagliflozin,2,explicit_plus
FORM_51cae901e9f2025262c8,Fosfomycin (as sodium),fosfomycin (as sodium),1,single
FORM_3979ec5faef4c17c52f2,Ascorbic Acid (as Sodium Ascorbate) + Zinc (as Zinc Gluconate) + Vitamin D3 + Epigallocatechin Gallate,ascorbic acid (as sodium ascorbate) + zinc (as zinc gluconate) + vitamin d3 + epigallocatechin gallate,4,explicit_plus
FORM_27a7733754586b569dfa,Telmisartan.,telmisartan.,1,single
FORM_fcfce4f029831bbd1e0a,Dabigatran Etexilate (as mesylate),dabigatran etexilate (as mesylate),1,single
FORM_031820d53f63d2104eed,Nicotine Polacrilex,nicotine polacrilex,1,single
FORM_c4e67ebd188156c781f2,GLY4PAR MR-30,gly4par mr-30,1,single
FORM_a6dc390d124fc9890cf9,Tobramycin (as sulfate),tobramycin (as sulfate),1,single
FORM_dd8448f8ea907744ebc9,Menthol + Camphor + Borneol + Eucalyptus Oil + Peppermint Oil,menthol + camphor + borneol + eucalyptus oil + peppermint oil,5,explicit_plus
FORM_1cf21fcb7ecce355bf84,Tirzepatide,tirzepatide,1,single
FORM_200ead1d057834ec1800,Ascorbic,ascorbic,1,single
FORM_ed9b166e7d6db12f6599,Daptomycin,daptomycin,1,single
FORM_e89475cfc125987e7c5d,Emtricitabine + Tenofovir Alafenamide (as Fumarate),emtricitabine + tenofovir alafenamide (as fumarate),2,explicit_plus
FORM_f5685bcadbd0498333ee,Teneligliptin,teneligliptin,1,single
FORM_406b9c7d9830a8a5d84f,Ascorbic Acid (as Sodium Ascorbate) + Zinc (as Sulfate Monohydrate),ascorbic acid (as sodium ascorbate) + zinc (as sulfate monohydrate),2,explicit_plus
FORM_d80398f23f7b4225eec4,Guaifenesin + Dextromethorphan hydrobromide + Phenylpropanolamine hydrochloride,guaifenesin + dextromethorphan hydrobromide + phenylpropanolamine hydrochloride,3,explicit_plus
FORM_43a493c7d13eca333862,Dolutegravir + Lamivudine + Tenofovir Disoproxil Fumarate,dolutegravir + lamivudine + tenofovir disoproxil fumarate,3,explicit_plus
FORM_6159f939d498198e7f64,Escitalopram Oxalate,escitalopram oxalate,1,single
FORM_de7ab48d3a75f050863a,Ferrous Sulfate(equivalent to 65mg elemental iron) / Thiamine Hydrochloride (Vitamin B1)/ Riboflavin Phosphate (Vitamin B2) / Pyridoxine Hydrochloride (Vitamin B6)/ Hydroxocobalamine (Vitamin B12) /Ascorbic Acid (Vitamin C) / Folic Acid / Nicotinamide,ferrous sulfate(equivalent to 65mg elemental iron) / thiamine hydrochloride (vitamin b1)/ riboflavin phosphate (vitamin b2) / pyridoxine hydrochloride (vitamin b6)/ hydroxocobalamine (vitamin b12) /ascorbic acid (vitamin c) / folic acid / nicotinamide,8,explicit_slash
FORM_d7ff530f5999c49e5d4b,Brinzolamide and Brimonidine Tartrate,brinzolamide and brimonidine tartrate,1,single
FORM_e64dcbe6b0d5613248a0,Tazarotene,tazarotene,1,single
FORM_21534ce14b0fe3e048a2,Pitavastatin calcium + Ezetimibe,pitavastatin calcium + ezetimibe,2,explicit_plus
FORM_d3fb0b7226a311ac6752,Budesonide + Salmeterol (as xinafoate),budesonide + salmeterol (as xinafoate),2,explicit_plus
FORM_375340ecd0067a5fbe93,Indocyanine Green,indocyanine green,1,single
FORM_fec122e991020c7e595d,Calcium Cholecalciferol (Vitamin D3),calcium cholecalciferol (vitamin d3),1,single
FORM_31bf2abaa5cb1ead5b46,Apremilast,apremilast,1,single
FORM_722b554f5e9c01bc52c6,Cycloserine,cycloserine,1,single
FORM_fddad5c49cea943be546,Rifapentine + Isoniazid,rifapentine + isoniazid,2,explicit_plus
FORM_63a4084d15d75fc68d5f,Atazanavir (as sulfate) + Ritonavir,atazanavir (as sulfate) + ritonavir,2,explicit_plus
FORM_e205e6a3c57ece0b4645,Cefalexin (as monhydrate),cefalexin (as monhydrate),1,single
FORM_1ab9f5c72d947353bc4a,Ascorbic Acid + Zinc+ Cholecalciferol (Vitamin D3) + Quercetin,ascorbic acid + zinc+ cholecalciferol (vitamin d3) + quercetin,4,explicit_plus
FORM_9ca7937f2c2bbe34d3ba,Ringer's Acetate Solution,ringer's acetate solution,1,single
FORM_2fcd754577cfabc28f44,Low Calcium Peritoneal Dialysis Solution with 1.5% Glucose,low calcium peritoneal dialysis solution with 1.5% glucose,1,single
FORM_8764d98ff4be3cd60c82,Camphor + Menthol + Methyl Salicylate + Diphenhydramine (as Hydrochloride) + Glycyrrhetinic acid Chlorhexidine Gluconate,camphor + menthol + methyl salicylate + diphenhydramine (as hydrochloride) + glycyrrhetinic acid chlorhexidine gluconate,5,explicit_plus
FORM_080986951e83711f887d,Dutasteride/Tamsulosin hydrochloride,dutasteride/tamsulosin hydrochloride,2,explicit_slash
FORM_448929e439f1486a1c5f,Tretonoin + Hydroquinone,tretonoin + hydroquinone,2,explicit_plus
FORM_086486e47c2f6375b3f1,Abacavir (as sulfate) + Dolutegravir (as sodium) + Lamivudine,abacavir (as sulfate) + dolutegravir (as sodium) + lamivudine,3,explicit_plus
FORM_a8dedb05e97e926404ef,Clascoterone,clascoterone,1,single
FORM_1d580dee13db72abf009,Netarsudil mesylate,netarsudil mesylate,1,single
FORM_ce1d8eaea157c190587d,Nifedipine + Lidocaine hydrochloride,nifedipine + lidocaine hydrochloride,2,explicit_plus
FORM_16aaf7b8cf8844cd6155,Ethambutol HCl + Isoniazid + Pyridoxine HCl,ethambutol hcl + isoniazid + pyridoxine hcl,3,explicit_plus
FORM_b94ed6cb9a4ec7b93827,Guaifenesin + Phenylpropanolamine Hydrochloride + Chlorphenamine Maleate + Sodium Citrate,guaifenesin + phenylpropanolamine hydrochloride + chlorphenamine maleate + sodium citrate,4,explicit_plus
FORM_07c543c335da2b6a3c3d,Multivitamins Plus Buclizine Hydrochloride,multivitamins plus buclizine hydrochloride,1,single
FORM_c944d7eb690eb5582748,Extract cepae + Heparin Sodium+ Allantoin,extract cepae + heparin sodium+ allantoin,3,explicit_plus
FORM_64187db306748b4dffcd,Salbutamol (As Sulfate) + Carbocisteine,salbutamol (as sulfate) + carbocisteine,2,explicit_plus
FORM_16da122743d763f479a5,Adenosine Triphosphate,adenosine triphosphate,1,single
FORM_ae282c253b1aea825d1b,BETAXOLOL (as hydrochloride),betaxolol (as hydrochloride),1,single
FORM_e9e9bf22a3c54928c61b,Benzoic acid + Resorcinol + Salicylic acid + Iodine,benzoic acid + resorcinol + salicylic acid + iodine,4,explicit_plus
FORM_f723e2702bf12e721078,Calcium Dobesilate,calcium dobesilate,1,single
FORM_17610fe167d69f916b5c,Thiamine Hydrochloride + Pyridoxine Hydrochloride + Cyanocobalamin + Dl-Alpha Tocopheryl Acetate,thiamine hydrochloride + pyridoxine hydrochloride + cyanocobalamin + dl-alpha tocopheryl acetate,4,explicit_plus
FORM_6f86a4f1b1676bd5a757,Aluminum Hydroxide + Magnesium Trisilicate + Calcium Carbonate + Simethicone,aluminum hydroxide + magnesium trisilicate + calcium carbonate + simethicone,4,explicit_plus
FORM_a2e114581016bc918a1e,Carbachol,carbachol,1,single
FORM_7780969ac46d839d02c4,Dexamethasone + Polymixin B Sulfate + Neomycin Sulfate,dexamethasone + polymixin b sulfate + neomycin sulfate,3,explicit_plus
FORM_cdcf59d54970f6fc7e65,Paracetamol + Carisoprodol,paracetamol + carisoprodol,2,explicit_plus
FORM_a605c8e268c5da8bf8b5,Aluminum Hydroxide/Magnesium Hydroxide/Simethicone,aluminum hydroxide/magnesium hydroxide/simethicone,3,explicit_slash
FORM_86837449913ac791f822,Calcium Monohydrogen Phosphate + Calcium Ascorbate,calcium monohydrogen phosphate + calcium ascorbate,2,explicit_plus
FORM_57475fe32429bd1fa1f3,Dextromethorphan (as Hydrobromide),dextromethorphan (as hydrobromide),1,single
FORM_3193026d27567a5ec5bc,Multivitamins / Lecithin / Lysine / Minerals,multivitamins / lecithin / lysine / minerals,4,explicit_slash
FORM_5fe5d42a73c13c640ccd,Hydrogen Peroxide,hydrogen peroxide,1,single
FORM_efc838620462f2289e52,Salicylic Acid,salicylic acid,1,single
FORM_60aba9d139191d0bf088,Methyl Salicylate + Camphor + Menthol,methyl salicylate + camphor + menthol,3,explicit_plus
FORM_1b006370598109172402,Ethyl Alcohol,ethyl alcohol,1,single
FORM_cbc3543a91cb777f3a0a,Methyl Salicylate + Camphor + Menthol + Eucalyptol,methyl salicylate + camphor + menthol + eucalyptol,4,explicit_plus
FORM_bbe1d5adbe56c9b1f778,ISOPROPYL ALCOHOL,isopropyl alcohol,1,single
FORM_7e6da33aec6669e97172,Sulfur,sulfur,1,single
FORM_e3db3b51b077f5363f13,Salicylic Acid/ Resorcin/ Phenol/ Glycerin/ Benzoin Tincture Lotion,salicylic acid/ resorcin/ phenol/ glycerin/ benzoin tincture lotion,5,explicit_slash
FORM_e5472b9346309c5faa78,Chlorhexidine Gluconate + Ethyl Alcohol,chlorhexidine gluconate + ethyl alcohol,2,explicit_plus
FORM_047de869a32071b67b5f,Menthol + Camphor + Methyl Salicylate,menthol + camphor + methyl salicylate,3,explicit_plus
FORM_0c0aaccac3c31db2f4e4,Povidone - Iodine,povidone - iodine,1,single
FORM_a1118d1c1dbfdf09fad5,Dementholized Mint Oil/ Cajuput Oil/ Camphor/ Menthol/ Clove Oil,dementholized mint oil/ cajuput oil/ camphor/ menthol/ clove oil,5,explicit_slash
FORM_c6afa609a26afa3bfc8a,Camphor/ Menthol/ Cajuput Oil/ Dementholized Mint Oil/ Clove Oil/ Cassia Oil,camphor/ menthol/ cajuput oil/ dementholized mint oil/ clove oil/ cassia oil,6,explicit_slash
FORM_cfbe552da46f9b20dee5,Benzalkonium Chloride,benzalkonium chloride,1,single
FORM_2fb919fedee054b04a08,MENTHOL + METHYL SALICYLATE + CAMPHOR,menthol + methyl salicylate + camphor,3,explicit_plus
FORM_a115b3140016d22059e2,Aceite Alcanforado,aceite alcanforado,1,single
FORM_e5193d93f2cf0f46ba29,Camphor + Dementholized Mint Oil + Eucalyptus Oil + Menthol,camphor + dementholized mint oil + eucalyptus oil + menthol,4,explicit_plus
FORM_f8d6f63269d9c5140376,Camphor + Dementholized Oil + Eucalyptus Oil + + Menthol + Capsicum Extract,camphor + dementholized oil + eucalyptus oil + + menthol + capsicum extract,5,explicit_plus
