formulation_id,ingredient_id,ingredient_position,ingredient_name_as_published,split_method,review_status
FORM_cb05d534ca0983c221ca,ING_64ff5feaff0ff8755e50,2,Electrolytes (see reverse for complete formulation),explicit_plus,rule_extracted
FORM_2b98b18cca1c6959a1e5,ING_2b98b18cca1c6959a1e5,1,Peritoneal Dialysis Solution Low Calcium with 1.5 % Dextrose,single,rule_extracted
FORM_04e9c0db87e7eebbf812,ING_04e9c0db87e7eebbf812,1,Iron,single,rule_extracted
FORM_63b97978381a3213e2f6,ING_63b97978381a3213e2f6,1,Loperamide (as hydrochloride),single,rule_extracted
FORM_3aa4b4f7b10d5b0a85bd,ING_3aa4b4f7b10d5b0a85bd,1,Acetylcysteine,single,rule_extracted
FORM_d61f2504c504f3f70815,ING_d61f2504c504f3f70815,1,Co-trimoxazole,single,rule_extracted
FORM_152394786377b1dbedde,ING_152394786377b1dbedde,1,Cefuroxime Sodium,single,rule_extracted
FORM_508e42e84d393579a0f4,ING_508e42e84d393579a0f4,1,Ropivacaine hydrochloride (as monohydrate),single,rule_extracted
FORM_e5b858d94375b293e8bb,ING_e5b858d94375b293e8bb,1,Pinene (Alpha &amp; Beta); Camphene; Cineol; Menthol; Menthone; Borneol; Olive Oil,single,rule_extracted
FORM_cb8d0341e17ef3a0023c,ING_9881d33f402a54cd794c,1,Salbutamol (As Sulfate),explicit_slash,needs_review
FORM_cb8d0341e17ef3a0023c,ING_b127aaf5134932fcc86c,2,Guaifenesin,explicit_slash,needs_review
FORM_9ae01b01fe6085564a8b,ING_9ae01b01fe6085564a8b,1,Gemfibrozil,single,rule_extracted
FORM_72f32521758eb9db4387,ING_d9411c44d8f08a20d724,1,Isopropanol,explicit_plus,rule_extracted
FORM_72f32521758eb9db4387,ING_cfbe552da46f9b20dee5,2,Benzalkonium Chloride,explicit_plus,rule_extracted
FORM_e23be7c05b0edcf3be99,ING_d9411c44d8f08a20d724,1,Isopropanol,explicit_plus,rule_extracted
FORM_e23be7c05b0edcf3be99,ING_35d34727159bd5249235,2,N-Propanol,explicit_plus,rule_extracted
FORM_e23be7c05b0edcf3be99,ING_21ff4385d0a1a878c1dc,3,Mecetronium Ethylsulfate,explicit_plus,rule_extracted
FORM_1468a294ab0dcd6bd0e9,ING_1468a294ab0dcd6bd0e9,1,Olanzapine,single,rule_extracted
FORM_6f0ce6ee2a1534879d09,ING_6f0ce6ee2a1534879d09,1,Peritoneal Dialysis Solution with 2.5% Dextrose,single,rule_extracted
FORM_1bedc5f8e6a1674e764d,ING_1bedc5f8e6a1674e764d,1,Multivitamins (see reverse),single,rule_extracted
FORM_9891375d8cf4a28353ff,ING_9891375d8cf4a28353ff,1,Methylergometrine Maleate,single,rule_extracted
FORM_2f1d01311be046727f86,ING_2f1d01311be046727f86,1,Verapamil Hydrochloride,single,rule_extracted
FORM_f2d2fbc78ef3b03906a3,ING_f2d2fbc78ef3b03906a3,1,Bambuterol Hydrochloride,single,rule_extracted
FORM_ced7cd09e69e4d707303,ING_e4c9b7ce8021302e5d6f,1,Phenylpropanolamine Hydrochloride,explicit_plus,rule_extracted
FORM_ced7cd09e69e4d707303,ING_a6e0d5762ca8302823df,2,Chlorphenamine Maleate,explicit_plus,rule_extracted
FORM_6c00bbf4c114d6e6b8fd,ING_6c00bbf4c114d6e6b8fd,1,Peritoneal Dialysis Solution with 1.5% Dextrose,single,rule_extracted
FORM_48791eae259897352d17,ING_aa507e5f830509f3d51f,1,Pinene (Alpha,explicit_plus,rule_extracted
FORM_48791eae259897352d17,ING_1589d7286aeaf2fbfd62,2,Beta) 31 Mg; Camphene 15 Mg; Cineol 3 Mg; Fenchone 4 Mg; Borneol 10 Mg; Anethol 4 Mg; Olive Oil 33 Mg,explicit_plus,rule_extracted
FORM_99bba95e44576f09a97a,ING_99bba95e44576f09a97a,1,Isosorbide-5-Mononitrate,single,rule_extracted
FORM_124b94125aa384d420f9,ING_afe95dc7914b8b94c022,1,Ferrous Fumarate,explicit_plus,rule_extracted
FORM_124b94125aa384d420f9,ING_501412629a52e590b561,2,Folic Acid,explicit_plus,rule_extracted
FORM_9183c3a577a4bb524f9a,ING_9183c3a577a4bb524f9a,1,Rifampicin,single,rule_extracted
FORM_151a10254194620fe1d1,ING_8f52105a3f9742732976,1,Levonorgestrel,explicit_plus,rule_extracted
FORM_151a10254194620fe1d1,ING_f7c6200bf111b84ee533,2,Ethinylestradiol,explicit_plus,rule_extracted
FORM_717a5843e8ad6eae5b56,ING_717a5843e8ad6eae5b56,1,Imidapril Hydrochloride,single,rule_extracted
FORM_4f09c94bc60232f8b45c,ING_4f09c94bc60232f8b45c,1,Magnesium Sulfate (as heptahydrate),single,rule_extracted
FORM_5c77a449cbd587ef81bd,ING_5c77a449cbd587ef81bd,1,Clindamycin (As Hydrochloride),single,rule_extracted
FORM_dee23846d8305cc7b236,ING_a69a8dbd0ff6e379c105,1,Carnitine Orotate,explicit_plus,rule_extracted
FORM_dee23846d8305cc7b236,ING_93c5db037b8589ae6a15,2,Pyridoxine Hydrochloride,explicit_plus,rule_extracted
FORM_dee23846d8305cc7b236,ING_bbb0ec1b48225169e192,3,Cyanocobalamin,explicit_plus,rule_extracted
FORM_dee23846d8305cc7b236,ING_3af9aef5bbcf0eb39c1e,4,Hepatic Extract Antitoxic Fraction,explicit_plus,rule_extracted
FORM_dee23846d8305cc7b236,ING_543316745700ee4516a9,5,Adenine Hydrochloride,explicit_plus,rule_extracted
FORM_dee23846d8305cc7b236,ING_69fab491da408d0f6d82,6,Riboflavin,explicit_plus,rule_extracted
FORM_f6437824f363c8a44cae,ING_f6437824f363c8a44cae,1,Meropenem (As Trihydrate),single,rule_extracted
FORM_77caf700d65be6bf1101,ING_77caf700d65be6bf1101,1,30% Dextrose In Water,single,rule_extracted
FORM_140bedbf9c3f6d56a984,ING_140bedbf9c3f6d56a984,1,None,single,rule_extracted
FORM_695b04fa4eab3631bb3e,ING_695b04fa4eab3631bb3e,1,Calcium Folinate,single,rule_extracted
FORM_0d8169c889e481c716f5,ING_0d8169c889e481c716f5,1,Levofloxacin (As Hemihydrate),single,rule_extracted
FORM_b99b91907f31a314764d,ING_b99b91907f31a314764d,1,Aciclovir,single,rule_extracted
FORM_8f6d5b20e9f4eb766cf4,ING_8f6d5b20e9f4eb766cf4,1,Fosfomycin Trometamol,single,rule_extracted
FORM_b8f707ac8226f2ac130c,ING_b8f707ac8226f2ac130c,1,Dorzolamide (as Hydrochloride),single,rule_extracted
FORM_ed5fa2c0f72ab3bb4c33,ING_8422fd717ccca8d76a04,1,Multivitamins,explicit_plus,rule_extracted
FORM_ed5fa2c0f72ab3bb4c33,ING_ffc245b2e3d8c2377f2e,2,Iron With Folic Acid,explicit_plus,rule_extracted
FORM_e496704dce9d20e59f81,ING_8422fd717ccca8d76a04,1,Multivitamins,explicit_plus,rule_extracted
FORM_e496704dce9d20e59f81,ING_62489d9612510ebda5b5,2,Minerals,explicit_plus,rule_extracted
FORM_e496704dce9d20e59f81,ING_f4cdeeaded6cf439c730,3,Lysine (see reverse for formulation),explicit_plus,rule_extracted
FORM_5695031f042f0c4dc469,ING_5695031f042f0c4dc469,1,Modified Fluid Gelatin,single,rule_extracted
FORM_525a139538f7e0ab73e8,ING_525a139538f7e0ab73e8,1,TERAZOSIN (AS HYDROCHLORIDE),single,rule_extracted
FORM_201df9612ee17db7b903,ING_54238e9415df5dffbf4b,1,Paracetamol,explicit_plus,rule_extracted
FORM_201df9612ee17db7b903,ING_a7f187a6f4f060d524a6,2,Ibuprofen,explicit_plus,rule_extracted
FORM_91e1550c8ab7a0591d0d,ING_8422fd717ccca8d76a04,1,Multivitamins,explicit_plus,rule_extracted
FORM_91e1550c8ab7a0591d0d,ING_b235fe32490cda94f379,2,Lysine,explicit_plus,rule_extracted
FORM_abab6351065e6ed5d95f,ING_2e2378084d2d8e398059,1,Thiamine Hydrochloride (Vit. B1),explicit_plus,rule_extracted
FORM_abab6351065e6ed5d95f,ING_26477ba943ba5e1019e4,2,Pyridoxine Hydrochloride (Vit. B6),explicit_plus,rule_extracted
FORM_abab6351065e6ed5d95f,ING_7aeb5dfea798ea8413a3,3,Cyanocobalamine (Vit. B12),explicit_plus,rule_extracted
FORM_57f26fcfa00290de0ae3,ING_57f26fcfa00290de0ae3,1,Co-Amoxiclav,single,rule_extracted
FORM_ac58f6689641929c5cb0,ING_ac58f6689641929c5cb0,1,Terbutaline (as Sulfate),single,rule_extracted
FORM_c72184bb681abf8c2add,ING_c72184bb681abf8c2add,1,Montelukast (as Sodium),single,rule_extracted
FORM_fa4a0f54d69ac103c191,ING_fa4a0f54d69ac103c191,1,Dexamethasone Sodium Phosphate,single,rule_extracted
FORM_ea343e415d5be798b8cd,ING_ea343e415d5be798b8cd,1,20% Dextrose,single,rule_extracted
FORM_323f115efcaa48450972,ING_e4c9b7ce8021302e5d6f,1,Phenylpropanolamine Hydrochloride,explicit_plus,rule_extracted
FORM_323f115efcaa48450972,ING_da9ef4a53af4aec307d3,2,Brompheniramine Maleate,explicit_plus,rule_extracted
FORM_c34578aaa6181099b4d9,ING_c34578aaa6181099b4d9,1,Betamethasone Valerate,single,rule_extracted
FORM_3b732a286b4bc1487646,ING_3b732a286b4bc1487646,1,Olopatadine (as Hydrochloride),single,rule_extracted
FORM_9a246bc85e5779566b5c,ING_9a246bc85e5779566b5c,1,IODIZED OIL FLUID,single,rule_extracted
FORM_5bf5fdfbc64b0aacfaa8,ING_5bf5fdfbc64b0aacfaa8,1,Leuprorelin Acetate,single,rule_extracted
FORM_0209e6dc63c379153f3a,ING_0209e6dc63c379153f3a,1,Chlorpheniramine Maleate,single,rule_extracted
FORM_2b18ad55b77486bac1c1,ING_2b18ad55b77486bac1c1,1,Silymarin,single,rule_extracted
FORM_b38a3f189d6dee2f9bf5,ING_b38a3f189d6dee2f9bf5,1,Candesartan Cilexetil,single,rule_extracted
FORM_3413d0a4da1fb3548b5d,ING_3413d0a4da1fb3548b5d,1,Hydralazine hydrochloride,single,rule_extracted
FORM_cc20b88cab5f6e1303d7,ING_4bd11d40ce2496cddf9e,1,SENNA (Cassia acutifolia),explicit_plus,rule_extracted
FORM_cc20b88cab5f6e1303d7,ING_8b599850e6bf95100231,2,GLYCYRRHIZA (Glycyrrhiza glabra),explicit_plus,rule_extracted
FORM_cc20b88cab5f6e1303d7,ING_76fcf80182a479dd2417,3,RHUBARB (Rheum rhabarbarum),explicit_plus,rule_extracted
FORM_cc20b88cab5f6e1303d7,ING_b6c575de403102c3c3c2,4,CARAWAY (Carum carvi),explicit_plus,rule_extracted
FORM_cc20b88cab5f6e1303d7,ING_c335f2c7c97eb5ae8dca,5,SODIUM BICARBONATE,explicit_plus,rule_extracted
FORM_cc20b88cab5f6e1303d7,ING_af185cb7d2561965de8c,6,COCHINEAL (Dactylopius coccus),explicit_plus,rule_extracted
FORM_cc20b88cab5f6e1303d7,ING_d1792cab63db0f1ce81f,7,CAMPHOR,explicit_plus,rule_extracted
FORM_cc20b88cab5f6e1303d7,ING_168a28f3330872b4003e,8,BENZOIC ACID,explicit_plus,rule_extracted
FORM_28bebd1e4bb70de87c14,ING_28bebd1e4bb70de87c14,1,Desmopressin (as Acetate),single,rule_extracted
FORM_f6460673718965e1207e,ING_79efdbec5923d8fe25e6,1,Thiamine Mononitrate(Vitamin B1 ),explicit_plus,rule_extracted
FORM_f6460673718965e1207e,ING_57c363d8c1128168c0b3,2,Pyridoxine Hydrochloride (Vitamin B6),explicit_plus,rule_extracted
FORM_f6460673718965e1207e,ING_bb8ff8bf0e532db14fe2,3,Cyanocobalamin (Vitamin B12),explicit_plus,rule_extracted
FORM_4f6d9c529be065d164f8,ING_9b96ad6d97cd580c4dda,1,Losartan Potassium,explicit_plus,rule_extracted
FORM_4f6d9c529be065d164f8,ING_c587ceab445a4ceb38ba,2,Hydrochlorothiazide,explicit_plus,rule_extracted
FORM_897d7ca2c61108ed566d,ING_897d7ca2c61108ed566d,1,Tacrolimus,single,rule_extracted
FORM_fcf9a0f0f1a11ef6e124,ING_fcf9a0f0f1a11ef6e124,1,Risperidone,single,rule_extracted
FORM_3aab512cdb15c872e0a7,ING_3aab512cdb15c872e0a7,1,Cytarabine,single,rule_extracted
FORM_1affa230a6e8943e4916,ING_1affa230a6e8943e4916,1,Dacarbazine,single,rule_extracted
FORM_06169176a268e8c18ca0,ING_dc4e33a373e85ff8ef31,1,Thiamine HCI (Vitamin B1),explicit_plus,rule_extracted
FORM_06169176a268e8c18ca0,ING_426f52ce46b4fbf75a31,2,Pyridoxine HCI (Vitamin B6),explicit_plus,rule_extracted
FORM_06169176a268e8c18ca0,ING_bb8ff8bf0e532db14fe2,3,Cyanocobalamin (Vitamin B12),explicit_plus,rule_extracted
FORM_a7f187a6f4f060d524a6,ING_a7f187a6f4f060d524a6,1,Ibuprofen,single,rule_extracted
FORM_3ab797386e86b61244bb,ING_162aa691f793f0db68f3,1,N-Acetyl-P-Aminophenol,explicit_slash,needs_review
FORM_3ab797386e86b61244bb,ING_a6e0d5762ca8302823df,2,Chlorphenamine maleate,explicit_slash,needs_review
FORM_3ab797386e86b61244bb,ING_1a19952114c787ba9b2e,3,Salicylamide,explicit_slash,needs_review
FORM_3ab797386e86b61244bb,ING_cf676b9749afd1e542e2,4,Ascorbic Acid,explicit_slash,needs_review
FORM_3ab797386e86b61244bb,ING_5289edb435512d5ab028,5,Phenylpropanolamine,explicit_slash,needs_review
FORM_885710d578ed8b80fad7,ING_885710d578ed8b80fad7,1,Balanced Salt Solution,single,rule_extracted
FORM_a6e022ce13527c7e6164,ING_a6e022ce13527c7e6164,1,Granisetron,single,rule_extracted
FORM_b46825e3b1851a2ca47c,ING_b46825e3b1851a2ca47c,1,Permethrin,single,rule_extracted
FORM_39e5570a5263593ecbef,ING_39e5570a5263593ecbef,1,Azathioprine,single,rule_extracted
FORM_8114f85e2a2998f59bdf,ING_8114f85e2a2998f59bdf,1,Cisplatin,single,rule_extracted
FORM_9095bd0841212631ef8d,ING_9095bd0841212631ef8d,1,Fluorouracil,single,rule_extracted
FORM_fcaf0e1c36393c5fd0c1,ING_fcaf0e1c36393c5fd0c1,1,Carboplatin,single,rule_extracted
FORM_a0ceb6f64cf43362d733,ING_a0ceb6f64cf43362d733,1,Ketoconazole,single,rule_extracted
FORM_1d0de17cc661bdd87b32,ING_8dbe29677dff54fc1f07,1,Thiamine Mononitrate (Vitamin B1),explicit_plus,rule_extracted
FORM_1d0de17cc661bdd87b32,ING_57c363d8c1128168c0b3,2,Pyridoxine Hydrochloride (Vitamin B6),explicit_plus,rule_extracted
FORM_1d0de17cc661bdd87b32,ING_bb8ff8bf0e532db14fe2,3,Cyanocobalamin (Vitamin B12),explicit_plus,rule_extracted
FORM_336aa5b22774bf98d113,ING_fa4a0f54d69ac103c191,1,Dexamethasone Sodium Phosphate,explicit_slash,needs_review
FORM_336aa5b22774bf98d113,ING_ab12cbcfcbe5f8f811be,2,Neomycin Sulfate,explicit_slash,needs_review
FORM_336aa5b22774bf98d113,ING_10197634374b09fb0ebb,3,Polymyxin B Sulfate,explicit_slash,needs_review
FORM_5e0d604e1c2dea9d76bc,ING_5e0d604e1c2dea9d76bc,1,Pentoxifylline,single,rule_extracted
FORM_8f52105a3f9742732976,ING_8f52105a3f9742732976,1,Levonorgestrel,single,rule_extracted
FORM_687f442f0c70f7bf9e09,ING_687f442f0c70f7bf9e09,1,Amisulpride,single,rule_extracted
FORM_253de3e594697871500a,ING_253de3e594697871500a,1,Pemirolast Potassium,single,rule_extracted
FORM_da6a0ba66e3fea5c8cd7,ING_da6a0ba66e3fea5c8cd7,1,BUTAMIRATE CITRATE,single,rule_extracted
FORM_85344e4d1950cc7fa1f9,ING_ab2d45d1b56c2667aaa0,1,Eicosapentaenoic acid (EPA) ethyl ester,explicit_plus,rule_extracted
FORM_85344e4d1950cc7fa1f9,ING_b4c3aa7172a09885c63b,2,Docosahexaenoic acid (DHA) ethyl ester,explicit_plus,rule_extracted
FORM_1df7573d5a715d3f5171,ING_1df7573d5a715d3f5171,1,Fluorometholone,single,rule_extracted
FORM_119f5de31f4bbca887da,ING_119f5de31f4bbca887da,1,Rabeprazole Sodium,single,rule_extracted
FORM_a5fe7472c98ffab50f6d,ING_a5fe7472c98ffab50f6d,1,Calcium (as gluconate),single,rule_extracted
FORM_22d5620efe85076620d5,ING_22d5620efe85076620d5,1,Finasteride,single,rule_extracted
FORM_04a522addd4fbeadb648,ING_04a522addd4fbeadb648,1,Hydroxyurea,single,rule_extracted
FORM_e12920e37226649d7ea4,ING_9df4c80f82380b0df733,1,Tropicamide,explicit_plus,rule_extracted
FORM_e12920e37226649d7ea4,ING_b267f8aba0f437b327f8,2,Phenylephrine Hydrochloride,explicit_plus,rule_extracted
FORM_caade8771cad3faeaff7,ING_caade8771cad3faeaff7,1,Sodium Hyaluronate,single,rule_extracted
FORM_2257e6111cbe7d5271ba,ING_2257e6111cbe7d5271ba,1,Ganciclovir,single,rule_extracted
FORM_a2d9b257acadfcc155f2,ING_a2d9b257acadfcc155f2,1,Doxurubicin Hydrochloride,single,rule_extracted
FORM_61452c54da1583108ce8,ING_61452c54da1583108ce8,1,Doxorubicin Hydrochloride,single,rule_extracted
FORM_39ff96e52d08dbaa4ea9,ING_8e8279a55a25bb2c9c7f,1,Gestodene,explicit_plus,rule_extracted
FORM_39ff96e52d08dbaa4ea9,ING_f7c6200bf111b84ee533,2,Ethinylestradiol,explicit_plus,rule_extracted
FORM_2662a983444a807e8a4f,ING_2662a983444a807e8a4f,1,Paclitaxel,single,rule_extracted
FORM_b77321a9fc1f281e7aa2,ING_b77321a9fc1f281e7aa2,1,Isosorbide Mononitrate,single,rule_extracted
FORM_5f34d204e715ac699499,ING_5f34d204e715ac699499,1,Lercanidipine,single,rule_extracted
FORM_c1a8802bacc0baa06d2e,ING_c1a8802bacc0baa06d2e,1,Dactinomycin,single,rule_extracted
FORM_a9ee7a13cb1d8b30d6a1,ING_a9ee7a13cb1d8b30d6a1,1,Naproxen,single,rule_extracted
FORM_44b35d4600c8e936212e,ING_44b35d4600c8e936212e,1,Vincristine Sulfate,single,rule_extracted
FORM_88835c4887188ec1c5b9,ING_88835c4887188ec1c5b9,1,Vinblastine sulfate,single,rule_extracted
FORM_5380100dee56f4b436cd,ING_5380100dee56f4b436cd,1,Quetiapine (as fumarate),single,rule_extracted
FORM_70be10e6d87ae8aced58,ING_70be10e6d87ae8aced58,1,Minoxidil,single,rule_extracted
FORM_d0dca1ede3618af22266,ING_d0dca1ede3618af22266,1,Moxifloxacin (as hydrochloride),single,rule_extracted
FORM_f569ee1f1a2e068f7274,ING_8dbe29677dff54fc1f07,1,Thiamine Mononitrate (Vitamin B1),explicit_slash,needs_review
FORM_f569ee1f1a2e068f7274,ING_57c363d8c1128168c0b3,2,Pyridoxine Hydrochloride (Vitamin B6),explicit_slash,needs_review
FORM_f569ee1f1a2e068f7274,ING_bb8ff8bf0e532db14fe2,3,Cyanocobalamin (Vitamin B12),explicit_slash,needs_review
FORM_cdc708e2f34cd693e52e,ING_cdc708e2f34cd693e52e,1,"Multivitamins [Retinol Palmitate (Vit. A), Cholecalciferol (Vit. D3), Tocopheryl Acetate (Vit. E), Thiamine Hydrochloride (Vit. B1), Riboflavin Phosphate (Vit. B2), Pyridoxine Hydrochloride (Vit. B6), Cyanocobalamin (Vit. B12), Ascorbic Acid (Vit. C) and Nicotinamide]",single,rule_extracted
FORM_ef1f23388c83370fa14e,ING_ef1f23388c83370fa14e,1,CLOMIFENE CITRATE,single,rule_extracted
FORM_3979cceacb57e0e26d05,ING_3979cceacb57e0e26d05,1,Brinzolamide,single,rule_extracted
FORM_d3bc0ce4d44e099cd2fc,ING_d3bc0ce4d44e099cd2fc,1,Iohexol,single,rule_extracted
FORM_7c118d8e89a2f6b7a6b9,ING_7c118d8e89a2f6b7a6b9,1,Tirofiban Hydrochloride,single,rule_extracted
FORM_ddd789a86b90b2f448e8,ING_ddd789a86b90b2f448e8,1,Oxytocin,single,rule_extracted
FORM_8522e82bcebd576e0709,ING_813a16c7ef847c21119e,1,Salmeterol (as xinofoate),explicit_plus,rule_extracted
FORM_8522e82bcebd576e0709,ING_08e69894c0b3a98cfb51,2,Fluticasone propionate,explicit_plus,rule_extracted
FORM_4e01f0bd055bab3c0d7c,ING_8110b45095dab2dbb003,1,Salmeterol (As Xinafoate),explicit_plus,rule_extracted
FORM_4e01f0bd055bab3c0d7c,ING_08e69894c0b3a98cfb51,2,Fluticasone Propionate,explicit_plus,rule_extracted
FORM_dac141cce5834e03b9b5,ING_dac141cce5834e03b9b5,1,Salmon Calcitonin,single,rule_extracted
FORM_f9d7b012ed15c4752938,ING_f9d7b012ed15c4752938,1,METHOTREXATE,single,rule_extracted
FORM_aa99e3cef4b8e6c3f9ad,ING_aa99e3cef4b8e6c3f9ad,1,Multivitamins with Lysine (see reverse),single,rule_extracted
FORM_12c47f63aa45510c76f1,ING_12c47f63aa45510c76f1,1,Prednisolone,single,rule_extracted
FORM_c562b592b8801b61b33f,ING_c562b592b8801b61b33f,1,Ascorbic Acid (Vitamin C),single,rule_extracted
FORM_d30182e3395302b7ef8b,ING_941a662d76df02adcd68,1,Bisoprolol Fumarate,explicit_plus,rule_extracted
FORM_d30182e3395302b7ef8b,ING_c587ceab445a4ceb38ba,2,Hydrochlorothiazide,explicit_plus,rule_extracted
FORM_1c457fd6984bd1909f22,ING_1c457fd6984bd1909f22,1,Cefalexin,single,rule_extracted
FORM_4cbc826de72bc1b5941b,ING_4cbc826de72bc1b5941b,1,Goserelin Acetate (Equivalent To Goserelin Base),single,rule_extracted
FORM_c4b44914d1c03f9d0e8c,ING_55def7a1948dcc855c25,1,Fusidic Acid,explicit_plus,rule_extracted
FORM_c4b44914d1c03f9d0e8c,ING_dc618402991f1b209931,2,Hydrocortisone,explicit_plus,rule_extracted
FORM_72753c233823122a7af7,ING_72753c233823122a7af7,1,Fludarabine phosphate,single,rule_extracted
FORM_23c5a71d8d85b4d36101,ING_7ae669b86fba6d9a9d8b,1,Furosemide,explicit_plus,rule_extracted
FORM_23c5a71d8d85b4d36101,ING_a9b889561f21c0f31b30,2,Potassium chloride,explicit_plus,rule_extracted
FORM_20f1fc5758bc16c08e8e,ING_20f1fc5758bc16c08e8e,1,Nitrofurantoin,single,rule_extracted
FORM_4e765f8f1eff90c008cd,ING_4e765f8f1eff90c008cd,1,Fenofibrate,single,rule_extracted
FORM_1c00e2e075320f7dcb82,ING_1c00e2e075320f7dcb82,1,Entacapone,single,rule_extracted
FORM_ab05ece49ce84d06080a,ING_ab05ece49ce84d06080a,1,Zinc Gluconate,single,rule_extracted
FORM_c561d0eb4646745e288b,ING_526ad5ac932197b39a5d,1,Hydrotalcite,explicit_plus,rule_extracted
FORM_c561d0eb4646745e288b,ING_232b69439e87f183fee8,2,Magnesium Hydroxide,explicit_plus,rule_extracted
FORM_c561d0eb4646745e288b,ING_ade2d9e8ae37e7a0a7d2,3,Dimethicone,explicit_plus,rule_extracted
FORM_c5cc60aaf1d0a7f3c07c,ING_c5cc60aaf1d0a7f3c07c,1,RANITIDINE (AS HYDROCHLORIDE),single,rule_extracted
FORM_dcfa5cee09467be38879,ING_dcfa5cee09467be38879,1,Gadoteric Acid,single,rule_extracted
FORM_f488d5f1a2af529928d6,ING_f488d5f1a2af529928d6,1,D-Alpha Tocopheryl Acetate,single,rule_extracted
FORM_46b702f0e9694dc32607,ING_46b702f0e9694dc32607,1,Diltiazem Hydrochloride,single,rule_extracted
FORM_44aceb26599616c10368,ING_44aceb26599616c10368,1,Diltiazem (as Hydrochloride),single,rule_extracted
FORM_6762cf82859fc11a9581,ING_6762cf82859fc11a9581,1,Triptorelin Acetate,single,rule_extracted
FORM_b82d48f5c7858636464e,ING_8422fd717ccca8d76a04,1,Multivitamins,explicit_plus,rule_extracted
FORM_b82d48f5c7858636464e,ING_62489d9612510ebda5b5,2,Minerals,explicit_plus,rule_extracted
FORM_d6690303e48f219ab9f8,ING_55def7a1948dcc855c25,1,Fusidic Acid,explicit_plus,rule_extracted
FORM_d6690303e48f219ab9f8,ING_c34578aaa6181099b4d9,2,Betamethasone Valerate,explicit_plus,rule_extracted
FORM_3f32d6c0e60a24aa761f,ING_3f32d6c0e60a24aa761f,1,N(2)-L-alanyl-glutamine,single,rule_extracted
FORM_0e8cc784a4165619a221,ING_8422fd717ccca8d76a04,1,Multivitamins,explicit_plus,rule_extracted
FORM_0e8cc784a4165619a221,ING_00df40a46250db51e431,2,Buclizine Hydrochloride,explicit_plus,rule_extracted
FORM_58f49def11899bb03e70,ING_58f49def11899bb03e70,1,Pioglitazone (As Hydrochloride),single,rule_extracted
FORM_823e69efe622b6954a69,ING_823e69efe622b6954a69,1,Pantoprazole (as sodium sesquihydrate),single,rule_extracted
FORM_69aa41ac0d728b0b043f,ING_69aa41ac0d728b0b043f,1,Progesterone,single,rule_extracted
FORM_0fc4cfd7f7420da3eb63,ING_0fc4cfd7f7420da3eb63,1,Phentermine,single,rule_extracted
FORM_df6fb8ab025e9bbcf4fa,ING_e4c9b7ce8021302e5d6f,1,Phenylpropanolamine Hydrochloride,explicit_slash,needs_review
FORM_df6fb8ab025e9bbcf4fa,ING_da9ef4a53af4aec307d3,2,Brompheniramine Maleate,explicit_slash,needs_review
FORM_82bc85898261fa339f65,ING_82bc85898261fa339f65,1,Hypromellose,single,rule_extracted
FORM_48973a1d3d6f79c90492,ING_48973a1d3d6f79c90492,1,Ketorolac trometamol,single,rule_extracted
FORM_958170e28c0ea30141e7,ING_958170e28c0ea30141e7,1,Esomeprazole (as Magnesium Trihydrate),single,rule_extracted
FORM_292c58d5275e76cf33dd,ING_f4d0255acbc1c0e2b07c,1,Calcium Carbonate,explicit_plus,rule_extracted
FORM_292c58d5275e76cf33dd,ING_e199cf81672e8281c0d9,2,Cholecalciferol (Vitamin D3),explicit_plus,rule_extracted
FORM_292c58d5275e76cf33dd,ING_3ade9cf9bd6cce2b470f,3,Simethicone,explicit_plus,rule_extracted
FORM_9ea8b140e7eacd036110,ING_9ea8b140e7eacd036110,1,Cefradine,single,rule_extracted
FORM_145fdb0fb24175d387a2,ING_145fdb0fb24175d387a2,1,Gadodiamide,single,rule_extracted
FORM_4688af8443c04d86d380,ING_4688af8443c04d86d380,1,Desogestrel,single,rule_extracted
FORM_29b2a366e44416c8001e,ING_e4c9b7ce8021302e5d6f,1,Phenylpropanolamine Hydrochloride,explicit_plus,rule_extracted
FORM_29b2a366e44416c8001e,ING_da9ef4a53af4aec307d3,2,Brompheniramine Maleate,explicit_plus,rule_extracted
FORM_cea97ea5e5e3811de813,ING_cea97ea5e5e3811de813,1,Dexamethasone (As Sodium Phosphate),single,rule_extracted
FORM_cc990d839e8da3633d69,ING_cc990d839e8da3633d69,1,Nifedipine,single,rule_extracted
